time,x,y,radius,v_x,v_y,a_x,a_y,total_energy
0,149600000000.0,0.0,149600000000.0,0.0,29800.0,-0.005927853062712689,-0.0,-442786818.18181825
432000.0,149046860175.01215,12873600000.0,149601791784.02118,-2560.8325230918813,29800.0,-0.005905722866686744,-0.0005100940322211807,-439497265.2709711
864000.0,147389505712.90018,25699602105.66538,149613287988.34198,-5112.1048015005545,29579.63937808045,-0.0058387069396260705,-0.001018067361269697,-436183715.3159562
1296000.0,144636255016.70157,38383008415.38133,149642579502.866,-7634.4261994190165,29139.834278011942,-0.005726275355581685,-0.0015196167457232805,-432847282.3928297
1728000.0,140803852692.5725,50829618345.70556,149697611985.76865,-10108.177153030305,28483.359843859485,-0.005568401450946042,-0.002010170283942741,-429490049.2988861
2160000.0,135917521486.27275,62946856788.71759,149786112261.95416,-12513.726579838996,27614.966281196223,-0.005365638596596219,-0.0024849635324910597,-426115085.0320547
2592000.0,130010913135.05672,74644645305.05057,149915511562.10645,-14831.682453568563,26541.462035160086,-0.005119183677926153,-0.00293913519008402,-422726442.5570025
3024000.0,123125945047.76045,85836300321.38261,150092867241.47394,-17043.16980243266,25271.75563304379,-0.004830922070706697,-0.0033678399587473303,-419329132.69581807
3456000.0,115312512692.84776,96439438872.62689,150324784894.59186,-19130.128136977954,23816.848770864945,-0.004503449317335337,-0.0037663746545180655,-415929070.8769105
3888000.0,106628071474.9741,106376869589.87816,150617342992.81122,-21075.61824206682,22189.77492011314,-0.00414006562579132,-0.0041303121689836185,-412532994.77810687
4320000.0,97137086590.7274,115577444666.25484,150976022291.34158,-22864.12659240867,20405.480063112216,-0.003744740724327297,-0.004455636657901623,-409148352.5604855
4752000.0,86910354656.33842,123976847685.6972,151405642261.35397,-24481.854585318062,18480.645026898714,-0.003322048432075454,-0.004738872532467462,-405783163.3034162
5184000.0,76024206492.1872,131518292663.56784,151910306687.55362,-25916.97950797466,16433.45209287277,-0.002877072403417135,-0.004977199602941928,-402445853.26230633
5616000.0,64559605964.63448,138153111518.33914,152493360329.25342,-27159.87478625086,14283.301864401856,-0.0024152866687973435,-0.005168547166875609,-399145073.4851277
6048000.0,52601164827.3353,143841210450.52524,153157358181.26657,-28203.278627171312,12050.489488311592,-0.001942416590633595,-0.005311660958707949,-395889505.9357339
6480000.0,40236097683.49209,148551380202.0969,153904048409.2068,-29042.402594325024,9755.851954149759,-0.001464287445692912,-0.005406138606715062,-392687666.39190257
6912000.0,27553144172.611183,152261450640.61978,154734369501.35736,-29674.974770864363,7420.4000760488525,-0.000986668839669658,-0.005452431413592895,-389547712.87214917
7344000.0,14641487028.830523,154958286193.4077,155648461612.7428,-30101.215709601656,5064.949705376722,-0.0005151234329198539,-0.00545181265988535,-386477268.1277177
7776000.0,1589694644.5099888,156637624923.21124,156645691516.388,-30323.749032623033,2709.766636306251,-5.4867979207655765e-05,-0.005406314965647061,-383483263.8300971
8208000.0,-11515284778.458984,157303770048.0211,157724690061.0355,-30347.45199964074,374.23857114672046,0.00038934647920199893,-0.0053186412851870405,-380571812.58915883
8640000.0,-24589053343.636486,156969148055.1531,158883400597.7238,-30179.254320625478,-1923.4144640540812,0.0008133301028811232,-0.005192055649832475,-377748112.02011526
9072000.0,-37550597751.58665,155653751909.88455,160119136505.05786,-29827.895716180832,-4166.38250478171,0.0012135222783153177,-0.00503026068707599,-375016382.948024
9504000.0,-50323012510.14261,153384490982.58643,161428645729.57028,-29303.654091948614,-6339.4551215985375,0.0015870311041039403,-0.0048372691922498184,-372379841.71512425
9936000.0,-62834102031.478264,150194471107.18863,162808180166.9386,-28618.056654975713,-8429.15541265046,0.0019316452226285925,-0.004617276657094347,-369840704.6361088
10368000.0,-75016856827.41385,146122228649.49686,164253567735.25665,-27783.58591880016,-10423.818928515218,0.0022458205201917225,-0.0043745407823760464,-367400221.08128065
10800000.0,-86809803939.95538,141210941722.89322,165760285117.8769,-26813.391454077337,-12313.62054650167,0.00252864543526101,-0.004113272775543674,-365058730.54992455
11232000.0,-98157236085.26172,135507639937.57297,167323529359.58746,-25721.01662604458,-14090.554385536538,0.002779789360070944,-0.003837543829979017,-362815738.4567213
11664000.0,-109009327562.94604,129062431553.15817,168938286762.17627,-24520.147622493932,-15748.373320087474,0.0029994389091084093,-0.0035512087594627988,-360670005.16831815
12096000.0,-119322147692.3767,121927763887.1174,170599397819.66995,-23224.3900137591,-17282.495504175404,0.0031882267193305454,-0.003257847450544751,-358619643.0294906
12528000.0,-129057584366.68645,114157729568.00839,172301617237.58408,-21847.076071008305,-18689.885602810737,0.003347157030721599,-0.0029607236878780945,-356662216.6179966
12960000.0,-138183191312.51132,105807427938.83087,174039668375.74988,-20401.104233736572,-19968.918235974073,0.0034775316727832855,-0.002662760053361894,-354794842.16461515
13392000.0,-146671972906.0348,96932387794.79077,175808291726.38104,-18898.810551094193,-21119.23057902641,0.0035808793502647963,-0.0023665270122779137,-353014282.87467104
13824000.0,-154502120050.17557,87588054816.0817,177602287278.24368,-17351.8706717798,-22141.57024833047,0.0036588903637599494,-0.002074243962755742,-351317037.7078843
14256000.0,-161656709802.76126,77829344616.15027,179416550818.57318,-15771.230034635504,-23037.643640240953,0.0037133581823709984,-0.0017877899037508263,-349699421.9514932
14688000.0,-168123380299.01038,67710260312.06738,181246104384.87662,-14167.059299851233,-23809.96887866131,0.0037461286502988318,-0.0015087214260330966,-348157638.6141426
15120000.0,-173893991159.9294,57283571942.77969,183086121199.97852,-12548.731722922137,-24461.73653470761,0.0037590570814621336,-0.001238295902731404,-346687840.25034916
15552000.0,-178964278129.84637,46600553892.51034,184931945508.68103,-10924.819063730496,-24996.680364687574,0.0037539730845188722,-0.0009774980061061705,-345286181.2883613
15984000.0,-183333509228.91534,35710775681.01952,186779107787.59192,-9303.102691218344,-25418.95950332544,0.0037326526614373354,-0.0007270679672711232,-343948861.28050447
16416000.0,-187004148306.37762,24661941009.42093,188623335826.04736,-7690.596741477415,-25733.052865186568,0.003696796924614297,-0.00048753029547386365,-342672159.73516005
16848000.0,-189981530584.06625,13499769744.729074,190460562180.7969,-6093.5804700440385,-25943.665952831278,0.0036480166646925003,-0.00025922196145530823,-341452463.3383859
17280000.0,-192273553616.1095,2267917533.438645,192286928495.16684,-4517.637270896878,-26055.64984017997,0.003587821956368935,-4.231931104758812e-05,-340286286.4477515
17712000.0,-193890386074.74426,-8992072097.071575,194098787149.25635,-2967.6981857454984,-26073.93178255253,0.003517615995730831,0.00016313679746467836,-339170285.7579947
18144000.0,-194844195907.1927,-20240788006.289246,195892700675.23196,-1448.0880755897795,-26003.456686047786,0.003438692404821122,0.0003572179487346584,-338101270.0130077
18576000.0,-195148898690.1688,-31440948573.429558,197665439334.20126,37.4270432929452,-25849.138532194414,0.003352235304376706,0.0005400873820880686,-337076205.58473206
19008000.0,-194819926426.74426,-42557379785.540146,199413977211.05896,1485.5926947836822,-25615.820783132367,0.0032593215337085534,0.0007119815046505565,-336092218.66772217
19440000.0,-193874016571.64432,-53556977945.69138,201135487143.11328,2893.619597345777,-25308.244773123326,0.003160924479669086,0.0008731936627674595,-335146594.75700104
19872000.0,-192329020720.54407,-64408660240.62051,202827334758.6936,4259.138972562822,-24931.025110807783,0.0030579190589378135,0.0010240600662997357,-334236775.99281853
20304000.0,-190203732141.16934,-75083305995.58292,204487071864.35046,5580.160006023958,-24488.631162166297,0.002951087475650174,0.001164947719267251,-333360356.8735991
20736000.0,-187517731144.03912,-85553691056.0585,206112429384.3621,6855.029795504834,-23985.373747442845,0.0028411254473663106,0.0012962441860432572,-332515078.7607908
21168000.0,-184291247174.63638,-95794417377.46574,207701310024.446,8082.39598876708,-23425.396259072157,0.0027286486553169016,0.0014183490109879859,-331698823.5283503
21600000.0,-180545036444.1641,-105781839578.4716,209251780803.00784,9261.172207863981,-22812.669486325347,0.00261419922937787,0.0015316666077039229,-330909606.6461554
22032000.0,-176300273891.87515,-115493989922.06609,210762065567.94916,10390.506274955222,-22150.989511797252,0.0024982521244816666,0.0016366004392291697,-330145569.93104166
22464000.0,-171578458278.85486,-124910502930.97716,212230537594.89557,11469.751192731303,-21443.978122050252,0.0023812212836969,0.0017335483202274638,-329404974.15120727
22896000.0,-166401329243.17062,-134012540618.8458,213655712343.50806,12498.438787288364,-20695.085247711988,0.002263465514734559,0.0018228986848383064,-328686191.62901175
23328000.0,-160790795192.95114,-142782719123.77774,215036240432.07498,13476.255889653694,-19907.59301586184,0.0021452940319984957,0.0019050276779910232,-327987698.9530368
23760000.0,-154768870971.90692,-151205037363.94138,216370900876.5959,14403.022911477045,-19084.62105896972,0.0020269716363391344,0.0019802969426839126,-327308069.8820048
24192000.0,-148357624296.81876,-159264808193.10056,217658594628.7928,15278.67465837555,-18229.13277973027,0.0019087235202098023,0.002049051990288526,-326645968.50001854
24624000.0,-141579130035.28268,-166948592414.62622,218898338437.66946,16103.243219106185,-17343.942319925627,0.0017907396977186682,0.002111621054887265,-326000142.6638731
25056000.0,-134455431461.95529,-174244135912.96048,220089259051.12863,16876.84276852065,-16431.72202421433,0.0016731790677912849,0.002168314345690364,-325369417.7682742
25488000.0,-127008507700.78064,-181140310079.196,221230587767.52942,17599.656125806487,-15495.010226876093,0.001556173124899055,0.0022194236235356826,-324752690.84301955
25920000.0,-119260246627.80165,-187627055640.04712,222321655341.70847,18271.92291576288,-14536.219221508678,0.0014398293360731278,0.0022652220382763147,-324148924.9870866
26352000.0,-111232422573.18443,-193695329944.90323,223361887245.70804,18893.92918894647,-13557.64330097331,0.0013242342056372762,0.0023059641734987685,-323557144.13760585
26784000.0,-102946678221.36313,-199337057721.9662,224350799281.08875,19465.998365781772,-12561.466778021842,0.0012094560506107628,0.00234188625352604,-322976428.1665238
27216000.0,-94424510164.3508,-204545085279.9826,225287993537.1012,19988.483379645622,-11549.771916498594,0.0010955475103428321,0.0023732064751123285,-322405908.2939998
27648000.0,-85687257615.05878,-209313138105.30432,226173154687.02216,20461.759904113725,-10524.546719250067,0.000982547813878477,0.0024001254327139015,-321844762.8049793
28080000.0,-76756093834.87302,-213635781783.64294,227006046613.51233,20886.22055970923,-9487.692532317662,0.0008704848280076208,0.002422826611816413,-321292213.0536918
28512000.0,-67652019872.80758,-217508386160.80237,227786509352.83124,21262.27000540852,-8441.031436012972,0.0007593769080642545,0.0024414769296079164,-320747519.73983586
28944000.0,-58395860252.42581,-220927092645.9044,228514456347.06104,21590.32082969228,-7386.313402422353,0.000649234572433059,0.002456227306401984,-320209979.43979156
29376000.0,-49008260277.575874,-223888784553.33588,229189871993.08063,21870.79016498336,-6325.223206056696,0.0005400620204762474,0.0024672132547249575,-319678921.37619877
29808000.0,-39509684659.048386,-226391060375.12747,229812809476.8263,22104.096957829097,-5259.387080015515,0.0004318585122787018,0.0024745554759675755,-319153704.40956324
30240000.0,-29920417191.768467,-228432209873.1207,230383388881.33176,22290.659835133498,-4190.379114397522,0.00032461962727306916,0.0024783604570385686,-318633714.23611796
30672000.0,-20260561236.330692,-230011192879.57324,230901795557.1055,22430.895514115462,-3119.7273969568605,0.0002183384174825871,0.002478721061613756,-318118360.7769075
31104000.0,-10550040779.820677,-231127620695.3573,231368278743.54953,22525.21771046794,-2048.919898339718,0.00011300646983094597,0.002475717112408372,-317607075.7439321
31536000.0,-808601869.1856619,-231781739976.247,231783150430.3094,22574.03650543491,-979.4101057793014,8.61489072974975e-06,0.002469415962465653,-317099310.37014943
31968000.0,8944185773.845995,-231974418999.65408,232146784447.651,22577.75813823016,87.37759000586084,-9.484477502760998e-05,0.0024598730547970345,-316594533.2911451
32400000.0,18688927133.914047,-231707136206.28232,232459615775.15656,22536.785195418233,1150.0427496781797,-0.00019737968015963128,0.002447132470868697,-316092228.567353
32832000.0,28406400445.619667,-230981970913.29965,232722140058.20184,22451.517173589273,2207.203977093457,-0.0002989948557379812,0.002431227469439768,-315591893.8367895
33264000.0,38077556056.63161,-229801596097.56693,232934913321.80157,22322.351395910464,3257.494243891437,-0.00039969242815134754,0.002412181018148488,-315093038.58937496
33696000.0,47683515759.809265,-228169273149.04034,233098551871.47208,22149.684266949083,4299.556443731583,-0.0004994708643386948,0.002390006321038497,-314595182.5550426
34128000.0,57205572737.8381,-226088848495.51956,233213732370.7463,21933.912853554768,5332.039174420214,-0.0005983242383776973,0.0023647073459382795,-314097854.19896543
34560000.0,66625192259.24226,-223564752000.30585,233281192084.87265,21675.4367825756,6353.592747865551,-0.0006962415134318861,0.002336279356268945,-313600589.3183856
34992000.0,75924013261.21358,-220601997033.93576,233301729280.02386,21374.660448773026,7362.865429773736,-0.0007932058339696703,0.002304709452471333,-313102929.73670053
35424000.0,85083850952.30415,-217206182119.84448,233276203767.02155,21031.99552849813,8358.499913241352,-0.0008891938240839839,0.0022699771288219577,-312604422.09164417
35856000.0,94086700566.50241,-213383494051.47958,233205537578.13837,20647.86379649385,9339.130032892437,-0.0009841748886777395,0.002232054851953757,-312104616.7156265
36288000.0,102914742399.37546,-209140712374.92453,233090715764.95862,20222.700244585067,10303.37772893646,-0.0010781105152531249,0.0021909086679140714,-311603066.60753673
36720000.0,111550348256.63692,-204485215126.4036,232932787304.5539,19756.956501995715,11249.85027347534,-0.0011709535750679036,0.0021464988450768507,-311099326.4966136
37152000.0,119976089445.50233,-199424985708.03043,232732866100.34973,19251.10455756638,12177.137774548539,-0.0012626476235154556,0.0020987805606735247,-310592952.000306
37584000.0,128174746439.32555,-193968620777.74786,232492132063.0166,18705.640784207706,13083.810976759502,-0.0013531262007631236,0.0020477046391076765,-310083498.8794396
38016000.0,136129320346.05766,-188125339020.50333,232211832255.50522,18121.090265478037,13968.419380854019,-0.0014423121349609296,0.001993218350559177,-309570522.3954258
38448000.0,143823046310.8067,-181904990657.247,231893282084.95728,17498.011423174914,14829.489708295583,-0.001530116851724056,0.001935266278645405,-309053576.77573
38880000.0,151239408981.9502,-175318067536.27036,231537866522.65295,16837.000943230123,15665.524740670398,-0.001616439695110223,0.0018737912660678534,-308532214.79534733
39312000.0,158362160168.59546,-168375713637.68143,231147041331.40527,16138.698994942506,16475.00256761171,-0.001701167266967129,0.001808735447203485,-308005987.4835925
39744000.0,165175338814.3954,-161089735806.42374,230722334277.8798,15403.794735612706,17256.376280803615,-0.0017841727933218543,0.0017400413764683497,-307474443.96711016
40176000.0,171663293408.48962,-153472614512.19556,230265346305.20975,14633.032088897666,18008.074155437942,-0.0018653155284252508,0.0016676532609473,-306937131.4616161
40608000.0,177810706948.305,-145537514415.96085,229777752639.00552,13827.215780617957,18728.500364167176,-0.001944440209145152,0.0015915183052036908,-306393595.426467
41040000.0,183602624560.7362,-137298294502.54546,229261303797.4319,12987.217610267251,19416.03627201517,-0.002021376574610582,0.0015115881753074946,-305843379.8977051
41472000.0,189024483877.4416,-128769517517.2206,228717826473.47574,12113.98293003548,20069.04236374801,-0.002095938968322713,0.001427820587895102,-305286028.0166731
41904000.0,194062148246.2048,-119966458421.38379,228149224254.8757,11208.537295720067,20685.860857718693,-0.0021679260423335136,0.001340181028441876,-304721082.77261096
42336000.0,198701942843.09366,-110905111558.72336,227557478144.47437,10271.99324543199,21264.819062005583,-0.0022371205855020305,0.0012486446008297938,-304148087.97874016
42768000.0,202930693729.0459,-101602196198.94432,226944646841.0317,9305.557152495112,21804.233529564055,-0.0023032895002073565,0.001153198007668076,-303566589.5021708
43200000.0,206735769869.08044,-92075160101.68114,226312866737.86713,8310.536088405534,22302.415068876664,-0.00236618395414441,0.0010538416576185339,-302976136.76838326
43632000.0,210105128102.14252,-82342180719.17072,225664351594.14587,7288.344620215148,22757.67466496787,-0.002425539735851761,0.0009505918921404882,-302376284.5610119
44064000.0,213027361014.24368,-72422163633.26518,225001391831.28702,6240.5114543271875,23168.330362372562,-0.002481077844296163,0.0008434833195650922,-301766595.1369815
44496000.0,215491747626.70605,-62334737801.20498,224326353404.9376,5168.685825591245,23532.71515642468,-0.00253250534402073,0.0007325712392158377,-301146640.67567873
44928000.0,217488306764.70023,-52100247166.15581,223641676201.35312,4074.6435169742895,23849.185931765922,-0.0025795165178856554,0.0006179341324148703,-300516006.0785644
45360000.0,219007852918.71616,-41739738173.86903,222949871905.97162,2960.2923812476865,24116.133476969146,-0.00262179434910546,0.0004996761906889563,-299874292.13235056
45792000.0,220042054353.11142,-31274942727.112797,222253521291.6138,1827.6772224341278,24331.993591346774,-0.0026590123629127594,0.00037792984438933693,-299221119.04441524
46224000.0,220583493151.59485,-20728256106.011333,221555270874.236,678.9838816558158,24495.259284122967,-0.002690836855544021,0.00025285824738879566,-298556130.3533652
46656000.0,220625726819.80563,-10122709386.489868,220857828885.6676,-483.4576399392013,24604.494046994925,-0.002716929534136083,0.0001246576656950505,-297878997.21048623
47088000.0,220163350990.6626,518064097.9132758,220163960515.44684,-1657.171198685989,24658.346158575187,-0.002736950585343186,-6.440290037596518e-06,-297189423.0191229
47520000.0,219192062699.81073,11169868682.073769,219476482377.89062,-2839.5338515542453,24655.563953278946,-0.002750562182860119,-0.00014016665569912645,-296487148.40879285
47952000.0,217708723617.53226,21807993078.913677,218798256166.0513,-4027.7767145498165,24595.011958016923,-0.00275743243443988,-0.0002762134031499799,-295771956.50905657
48384000.0,215711422541.5243,32407264219.702255,218132181461.36447,-5218.987526227845,24475.687767856132,-0.002757239757362452,-0.0004142321082543138,-295043678.47493184
48816000.0,213199536373.95483,42942108508.93068,217481187676.68634,-6410.115101408424,24296.739497090268,-0.0027496776576723084,-0.0005538330821378432,-294302199.2011717
49248000.0,210173788728.55368,53386620699.11323,216848225121.13327,-7597.975849522862,24057.483605606718,-0.0027344598729953816,-0.0006945850523972442,-293547463.14726
49680000.0,206636305241.89087,63714640496.326035,216236255187.6904,-8779.262514656866,23757.422862971107,-0.00271132582164522,-0.0008360154803983088,-292779480.17900294
50112000.0,202590664600.48975,73899836896.62262,215648239678.9168,-9950.555269607601,23396.26417543904,-0.0026800462824583273,-0.0009776115969590013,-291998331.31659746
50544000.0,198041944245.31052,83915800127.07686,215087129302.1277,-11108.335263629599,22973.93596555275,-0.0026404292109500267,-0.0011188222311194786,-291204174.26374924
50976000.0,192996759680.89035,93736140924.16542,214555851382.98685,-12249.00068276001,22490.604761709135,-0.0025923255787097988,-0.001259060494948406,-290397248.5785788
51408000.0,187463296301.53745,103334596728.31914,214057296865.21402,-13368.885332762642,21946.690627891425,-0.0025356351053697256,-0.001397707371165012,-289577880.3355738
51840000.0,181451332654.83173,112685144209.35008,213594306683.7139,-14464.279698282364,21342.88104354814,-0.002470311737021844,-0.001534116229710392,-288746486.11971086
52272000.0,174972254096.36874,121762117366.53613,213169657618.4011,-15531.4543686758,20680.14283231325,-0.002396368712756768,-0.0016676182744692677,-287903576.1900049
